3478134802,2399461596,65535,1300,6
3478134804,813217174,65535,1490,6
3478135808,813217174,65535,135,6
3478134801,1198017616,0,30899,6
3478134911,813217176,65535,0,6
3478134784,1198017623,0,1525,6
3478135039,1198017619,0,32200,6
3478134802,1198017623,65535,0,0
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134802,1198017616,65535,1526,6
3478134804,1198017616,0,2026,6
3478134801,1198018047,0,1521,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478135040,1198017600,0,1724,6
3478134848,813217168,0,65535,255
3478134802,1198017619,65535,1712,6
3478134800,1198017616,0,1649,6
3478134804,813217167,65535,1705,6
3478134815,1198017620,65535,14753,6
3478134784,1198017623,0,1525,6
3478134800,2399461598,0,61900,6
3478134802,1198017616,0,1540,6
3478134800,3554220552,0,0,1
3478134807,1198017619,0,1526,6
3478134804,813217167,65535,1705,6
3478135808,813217174,65535,135,6
3478134911,813217172,0,65535,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478134801,1198017616,0,1750,6
3478134800,1198017616,0,1733,6
3478134802,1198017616,0,1540,6
3478134802,1198017619,0,61909,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478134800,813217171,65535,62200,6
3478134784,1198017623,0,1525,6
3478135039,1198017619,0,32200,6
3478134802,1198017620,0,14753,6
3478135808,813217174,65535,135,6
3478134802,1198017616,65535,443,6
3478134784,1198017623,0,1525,6
3478134802,813217173,0,1221,6
3478135039,813217173,65535,1717,6
3478134801,813217024,0,65535,6
3478134801,3630189909,0,65535,6
3478134804,813694975,65535,0,6
3478134802,2399461596,0,61209,6
3478134815,1198018048,65535,5632,6
3478134807,1198017616,65535,1526,6
3478135808,813217174,65535,135,6
3478134802,3630189909,0,5540,6
3478134800,813217171,65535,62200,6
3478134802,1198017620,0,1489,6
3478134815,1198017619,65535,1600,6
3478134800,813217171,65535,62200,6
3478134784,1198017615,0,14753,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134847,1198018559,0,1712,6
3478134802,1198017600,0,1734,6
3478134801,1198017616,65535,6789,6
3478134801,3630189910,65535,1712,6
3478134801,813217152,65535,5540,6
3478134800,813217171,65535,62200,6
3478134808,1198017618,65535,1724,6
3478135808,813217174,65535,135,6
3478134808,1198030848,0,0,6
3478134800,2399461598,0,61900,6
3478134808,2399461599,65535,1705,6
3478134800,813217174,65535,62200,6
3478135808,813217174,65535,135,6
3478134815,1198017616,0,1526,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134802,1198017616,65535,1432,6
3478134800,1198017620,0,5632,6
3478134815,3561552290,0,0,1
3478135808,813217174,65535,135,6
3478134807,1198017619,0,65535,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478135808,813217174,65535,135,6
3478134804,813217174,65535,1717,6
3478134816,1198017535,0,1705,6
3478134807,1198017619,0,1526,6
3478135808,813217174,65535,135,6
3478134800,1198017618,65535,3745,6
3478134802,1198017620,0,1700,6
3478134800,3554220552,0,0,1
3478134802,1198017618,0,2308,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1490,6
3478134800,2399461598,0,61900,6
3478134802,813217174,0,1433,6
3478134784,1198017620,65535,1707,6
3478134802,1198017615,0,14753,6
3478134801,1198017616,65535,3745,6
3478134815,3561552288,0,1521,6
3478135808,813217174,65535,135,6
3478134804,3630189909,0,2051,6
3478134815,1198017616,65535,1711,6
3478134800,1198017618,0,5540,6
3478134800,813217171,65535,62200,6
3478134802,2399461592,65535,1521,6
3478142975,812646399,0,0,6
3478134800,2399461598,0,61900,6
3478134808,1198017616,65535,135,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478134800,2399461598,0,61900,6
3478134808,1198030848,0,65535,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478134784,1198017623,0,1525,6
3478134816,1198017535,0,1705,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478135808,813217174,65535,135,6
3478134802,3561552290,0,1712,6
3478134800,813217171,65535,62200,6
3478134808,813217168,0,1717,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134804,813217167,65535,1705,6
3478134784,813217184,65535,0,255
3478134784,1198017620,0,32200,6
3478134816,2399461504,0,1521,6
3478134802,2399461596,0,2026,6
3478134804,1198017616,0,7500,6
3478134801,1198017616,65535,3745,6
3478134800,1198017616,0,6790,6
3478134802,1198018560,0,2121,6
3478134800,813217171,65535,62200,6
3478134804,813217167,65535,1705,6
3478134807,2399461591,0,6849,6
3478135039,1198018047,65535,27000,6
3478135808,813217174,65535,135,6
3478134807,1198017616,65535,2026,6
3478134802,1198017623,65535,1521,6
3478134802,1198017600,0,5555,6
3478134802,2399461596,65535,1490,6
3478134802,1198017616,0,6888,6
3478134802,1198017616,65535,1600,6
3478134807,3554237311,0,1712,6
3478135808,813217174,65535,135,6
3478142975,1198017663,0,1724,6
3478135808,813217174,65535,135,6
3478134816,2399461631,0,6789,6
3478134801,1198017616,0,1715,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134801,1198017631,0,1712,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,1198017624,0,20000,6
3478134802,3630189909,0,1300,6
3478135808,1198129151,65535,65535,6
3478134815,1198018048,65535,5632,6
3478134802,2399461596,65535,62239,6
3478134800,813217171,65535,62200,6
3478134804,813694975,65535,0,6
3478135808,813217174,65535,135,6
3478134816,1198017616,0,32207,6
3478134807,3630189910,0,1711,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,3561552290,65535,1221,6
3478134784,1198017623,0,1525,6
3478134807,813217168,65535,1649,6
3478134802,813217183,65535,1704,6
3478138880,1191182336,0,65535,6
3478134800,813217171,65535,62200,6
3478134804,3630189909,0,2051,6
3478134807,1198017615,0,1526,6
3478134802,3630189919,65535,20010,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134800,2399461598,0,61900,6
3478134802,1198017616,65535,1600,6
3478134802,2399461598,65535,0,6
3478134802,2399461598,65535,1704,6
3478134802,1198017619,0,62700,6
3478134816,1198017616,0,1733,6
3478134816,811597823,65535,0,6
3478134802,1198017618,0,61119,6
3478134804,2399461598,65535,1711,6
3478135808,813217174,65535,135,6
3478134802,2399461887,65535,65535,255
3478134800,3630189910,65535,80,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134807,1198017623,0,2115,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134804,813217171,0,5540,6
3478134800,813217171,65535,62200,6
3478134801,1198017791,65535,0,1
3478134800,1198017631,0,1521,6
3478135039,813217173,65535,1717,6
3478134800,813217171,65535,62200,6
3478134912,1198017620,0,1221,6
3478134801,813217152,0,20,6
3478134804,3630189909,0,2051,6
3478134800,813217171,65535,62200,6
3478134802,1198017620,0,1700,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134815,813217183,0,135,6
3478134804,1198017616,65535,65535,6
3478134801,1198022655,0,0,6
3478134911,1198014463,65535,0,0
3478134802,813217174,65535,1704,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134801,1198017619,0,2200,6
3478134802,1198017616,65535,443,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,1198017616,65535,6789,6
3478134802,1198017624,0,5555,6
3478134804,813694975,65535,0,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134801,1198017631,65535,12050,6
3478134800,1198017619,0,0,6
3478134801,2399461568,0,65535,6
3478134815,1198018047,65535,5632,6
3478135808,813217174,65535,135,6
3478134799,2399461596,65535,1521,6
3478134911,813217279,65535,0,255
3478134801,1198017623,65535,1724,6
3478134802,2399461596,65535,8100,6
3478134800,813217174,0,0,6
3478134802,1198017631,0,1704,6
3478134801,1198014464,65535,1221,6
3478134911,1198017620,0,65535,1
3478134802,2399461599,65535,1221,6
3478134815,1198017623,65535,32200,6
3478134807,2399461592,65535,1521,6
3478134800,813217168,65535,1734,6
3478134804,1198017615,65535,14753,6
3478134847,2399461584,0,1221,6
3478134808,1198017620,0,14753,6
3478134808,3561552304,65535,0,6
3478134800,1198017624,65535,6789,6
3478134801,3630189919,0,1521,6
3478135808,813217174,65535,135,6
3478134801,1198017619,0,2200,6
3478134815,1198018559,0,1526,6
3478134802,813217176,0,20,6
3478134784,1198017623,0,1525,6
3478135808,813217174,65535,135,6
3478134800,1198017632,0,65535,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134800,1198017616,0,1700,6
3478134800,813217171,65535,62200,6
3478134911,1198017663,0,0,6
3478134816,813217151,0,65535,255
3478135808,813217174,65535,135,6
3478134807,1198017618,65535,7205,6
3478134801,1198018047,0,1521,6
3478134807,1198017535,65535,1521,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134801,813217172,65535,2110,6
3478134800,1198017536,0,20,6
3478134802,1198017620,65535,61000,6
3478134802,813217174,0,2121,6
3478134800,813217171,65535,62200,6
3478134800,2399461598,0,61900,6
3478134784,813217151,0,1704,6
3478135808,813217174,65535,135,6
3478134815,813217152,0,0,6
3478134801,813217183,0,5540,6
3478135808,813217174,65535,135,6
759567327,1198017616,0,1521,6
3478135808,813217174,65535,135,6
3478134807,813217171,0,14753,6
3478134911,1198017619,0,1704,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134911,813236223,0,0,6
3478135039,813217173,65535,1717,6
3478136831,813217171,0,0,6
3478135040,1199570943,0,65535,6
3478134784,1198017623,0,1525,6
3478134801,1198017619,65535,2121,6
3478134802,3561567196,65535,1521,6
3478134800,813217171,65535,62200,6
3478134847,1198017615,0,5555,6
3478134804,1198017618,0,6000,6
3478134912,2399461376,65535,1734,6
3478135808,813217174,65535,135,6
3478135039,1198017619,0,32200,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134802,1198017620,0,1700,6
3478134800,813217171,65535,62200,6
3478134801,1198017616,65535,2110,6
3478134804,813217167,65535,1705,6
3478134808,1198017619,0,61609,6
3478135808,813217174,65535,135,6
3478134802,813217174,65535,6849,6
3478134816,1198017791,0,65535,0
3478134802,1198017616,0,5543,6
3478134815,1198017616,65535,1711,6
3478135039,3561552304,0,65535,255
3478134800,1198017664,65535,1521,6
3478135039,2399461584,65535,6789,6
3478134815,813217279,65535,1706,6
3478134807,2399461599,0,1733,6
3478134802,1198017618,0,1600,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134807,1198017618,0,6000,6
3478134800,813217171,65535,62200,6
3478134784,2399461591,0,30210,6
3478135807,1198017663,65535,0,6
3478135808,813217174,65535,135,6
3478134911,1197998079,65535,0,6
3478134800,3554220552,0,0,1
3478135808,813217174,65535,135,6
3478134807,813217184,0,1521,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134807,3561552289,0,30804,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134802,1198017616,0,1540,6
3478134804,1198017616,0,6789,6
3478134800,2399461595,65535,1521,6
3478134804,3630189909,65535,1708,6
3478134801,1198017663,0,1712,6
3478134802,1198017616,65535,1711,6
3478134802,3561552296,65535,1550,6
3478134802,1198017616,0,32219,6
3478134804,1198017616,65535,1433,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134804,1198017600,0,65535,6
3478134800,3630189909,65535,65500,6
3478134807,813217174,65535,61609,6
3478134800,2399461598,0,61900,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134807,813217174,0,61600,6
3478135808,813217174,65535,135,6
3478134800,2399461598,65535,6790,6
3478134801,2399461887,65535,65535,0
3478134800,1198017619,0,1708,6
3478134807,1198017616,65535,1350,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134815,1198017618,0,1705,6
3478134783,3630190592,0,0,6
3478134802,3630189903,65535,1700,6
3478134801,1198017623,65535,1724,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134801,2399461596,65535,1712,6
3478134784,1198017623,0,1525,6
3478134802,3630189912,0,6000,6
3478134784,1198017619,0,1489,6
3478135808,813217174,65535,135,6
3478134800,1198017623,0,27400,6
3478134802,2399461598,65535,0,255
3478134802,813217174,0,1712,6
3478135808,813217174,65535,135,6
3478135807,3630188543,65535,1521,17
3478134802,1198017618,65535,61609,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134802,1198018047,0,0,6
3478134800,813217171,65535,62200,6
3478136831,1198017616,0,65535,1
3478135808,813217174,65535,135,6
3478134800,1198017618,0,5540,6
3478134800,1198017632,0,65535,6
3478136832,2399461596,65535,0,6
3478134799,813217184,0,1540,6
3478134800,813217171,65535,62200,6
3478134808,1198030848,0,0,6
3478135808,813217174,65535,135,6
3478134801,3630189910,0,1708,6
3478134800,3561552292,0,27400,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478134807,813217172,65535,1433,6
3478134815,3630189904,0,1521,6
3478134784,1199570944,0,65535,6
3478135808,813217174,65535,135,6
3478134802,1198017620,0,1700,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134801,813217176,0,1521,6
3478134816,3554220672,65535,1521,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478135807,1198017663,0,0,255
3478134847,1198017619,65535,1433,17
3478134802,813217174,65535,2210,6
3478134801,1198017616,0,62409,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134801,1198017619,0,2200,6
3478135808,813217174,65535,135,6
3478134911,1197998079,65535,0,6
3478134784,1198017623,0,1525,6
3478134815,1198017618,0,1705,6
3478134802,1198017624,0,8000,6
3478134784,1198017792,0,65535,1
3478134801,1198014464,65535,1221,6
3478134802,2399461584,0,15126,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478135296,1198017631,0,3745,17
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134802,1198017624,0,8000,6
3478134802,813217174,0,5541,6
3478134784,1198017623,0,1525,6
3478134802,1198017620,0,1700,6
3478134816,1198022655,65535,1433,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134807,1198018048,0,1521,6
3478134802,1198017620,0,1700,6
3478135808,813217174,65535,135,6
3478134801,1198017618,0,1712,17
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134801,813217168,0,31000,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478134801,1198017623,65535,1724,6
3478134800,2399461598,0,61900,6
3478134800,813217174,65535,2121,6
3478134802,1198017620,65535,5632,6
3478135808,813217174,65535,135,6
3478134848,1198063616,65535,0,6
3478134815,1198017620,0,1650,6
3478134804,1198017618,0,2210,6
3478134784,1198017623,0,1525,6
3478135040,1199570943,0,65535,6
3478135808,813217174,65535,135,6
3478134801,3630189919,0,1521,6
3478135808,813217174,65535,135,6
3478134802,813217184,65535,65535,1
3478134807,1198017616,65535,1521,6
3478134802,1198017616,65535,1221,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134801,813217174,65535,1715,6
3478135808,813217174,65535,135,6
3478134800,1198017618,65535,3745,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,1198017600,0,5555,6
3478134802,1198017536,0,1733,6
3478134800,2399461596,0,1490,6
3478134800,1198017618,65535,1526,6
3478134800,813217171,65535,62200,6
3478134801,3630189920,65535,1521,6
3478134802,3630189909,0,5632,6
3478135039,813217173,65535,1717,6
3478134847,1198017620,0,30899,6
3478134801,3561567196,65535,1521,6
3478134802,1198017619,65535,6849,6
3478135808,813217174,65535,135,6
3478135807,813217216,65535,65535,6
3478134804,813217167,65535,1705,6
3478134807,1198017619,0,1526,6
3478134802,3554220609,65535,1521,6
3478134802,1198017615,0,1733,6
3478134801,1198017624,0,1521,6
3478134801,2399461592,0,2200,6
3478134802,1198017620,0,1700,6
3478134784,1198017623,0,1525,6
3478134804,813217173,65535,30899,6
3478135808,813217174,65535,135,6
3478134802,2399461596,0,32201,6
3478135039,1198017536,65535,1707,6
3478134801,1198017616,65535,1700,6
3478134804,1198017618,0,2210,6
3478134802,813217173,65535,61209,6
3478135039,1198017615,0,65535,1
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478134800,813217171,65535,62200,6
3478134801,1198017664,65535,1600,6
3478135808,813217174,65535,135,6
3478134800,3561552292,0,1700,6
3478135808,813217174,65535,135,6
3478134800,1198017632,0,65535,6
3478134801,1198017619,0,2200,6
3478134801,1198017616,65535,3745,6
3478134816,1198017616,0,1733,6
3478134802,1198017620,65535,14753,6
3478134800,813217171,65535,62200,6
3478134802,2399461596,0,1649,6
3478134804,813217168,65535,0,6
3478135808,813217174,65535,135,6
3478134807,2399461598,0,1711,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134802,1198017632,0,15121,6
3478134800,813217171,65535,62200,6
3478134802,813219839,65535,1521,6
3478134807,2399461592,65535,1521,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,3554237240,65535,1221,6
3478135808,813217174,65535,135,6
3478134804,1198017616,0,32200,6
3478135808,813217174,65535,135,6
3478134815,1198018047,65535,1717,6
3478135808,813217174,65535,135,6
3478134804,813217167,65535,1705,6
3478134800,813217171,65535,62200,6
3478134800,813217174,65535,1300,6
3478134800,813217171,65535,62200,6
3478134802,1198017616,65535,1600,6
3478134801,1198017616,65535,3745,6
3478134800,1198017623,0,61709,6
3478134801,1198017619,65535,62200,6
3478134800,813217171,65535,62200,6
3478134784,1198017632,65535,30210,6
3478134802,1198017624,65535,1717,6
3478134804,3630189909,65535,5541,6
3478134815,1198018048,65535,5632,6
3478135808,813217174,65535,135,6
3478134802,1198017620,0,1700,6
3478134800,813217171,65535,62200,6
3478134802,2399461596,65535,80,6
3478134784,1198017620,0,32200,6
3478134802,1198017624,0,135,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478134816,1198017599,65535,1490,6
3478134807,813217174,0,1521,6
3478134816,813217792,65535,1521,6
3478134784,1198017620,0,32200,6
3478134801,1198017616,0,30899,6
3478134784,813217174,0,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134807,813217174,65535,1600,6
3478134808,1198017620,65535,1724,6
3479175167,1198017792,65535,65535,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,7599,6
3478134784,813217183,65535,1705,6
3478135808,813217174,65535,135,6
3478134807,1198017619,0,5001,6
3478135296,1198017631,0,3745,17
3478134807,1198017618,0,1433,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134802,1198017616,0,1540,6
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478135808,813217174,65535,135,6
3478134801,2399461887,65535,65535,0
3478135295,3630189887,0,0,6
3478134784,1198017623,0,1525,6
3478135808,813217174,65535,135,6
3478134804,813217172,65535,135,6
3478134802,813217174,65535,62220,6
3478134802,1198017536,0,65535,1
3478134802,813217171,0,1349,6
3478134815,1198018559,0,1526,6
3478134802,1198017616,0,1540,6
3478134801,1198017619,0,2200,6
3478135039,1198017619,0,32200,6
3478134911,1197998079,65535,0,6
3478134848,1198017631,0,65535,1
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134800,1198017616,0,31000,6
3478134804,813217167,65535,1705,6
3478135808,813217174,65535,135,6
3478134802,1198017616,65535,1600,6
3478135039,1198017619,0,32200,6
3478134807,1198017616,65535,61000,6
3478134802,3630189919,0,1717,6
3478134802,3630189912,65535,65535,0
3478134800,813217171,65535,62200,6
3478134802,1198017631,0,1526,6
3478135808,813217174,65535,135,6
3478134801,1198017631,65535,32200,6
3478134807,1198017619,0,1526,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478135039,2399461567,0,5541,6
3478134802,2399461596,0,5541,6
3478134807,813217173,65535,21,6
3478134802,1198017620,0,1700,6
3478134802,1198017616,0,1540,6
3478134802,2399463423,65535,1601,6
3478134802,813217174,65535,1521,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134800,813217171,65535,62200,6
3478134801,813217172,65535,2110,6
3478134783,3630190592,0,0,6
3478135808,813217174,65535,135,6
3478134802,813217174,0,1490,6
3478134802,1198017624,65535,1350,6
3478134800,813217171,65535,62200,6
3478134784,1198017623,0,1525,6
3478134800,813217172,65535,1221,6
3478134802,1198017616,65535,443,6
3478135808,813217174,65535,135,6
3478134800,813217171,65535,62200,6
3478134807,2399461591,65535,6849,6
3478135808,813217174,65535,135,6
3478135808,813217174,65535,135,6
3478134784,1198017791,65535,1733,6
3478134802,813217023,0,0,6
3478134802,1198017619,0,1399,6
3478134804,1198016511,0,65535,6
3478134800,813217171,65535,62200,6
3478134801,1198017616,0,32200,6
3478135808,813217174,65535,135,6
3478134807,2399461596,0,1707,6
3478134801,1198017791,65535,0,1
3478135808,813217174,65535,135,6
3478134784,1198017623,0,1525,6
3478134912,813217024,0,1707,6
3478135808,813217174,65535,135,6
